load_id,bus_id,facility_code,facility_name,p_mw,q_mvar,load_source,load_type,timestamp,season,p_status,q_status,power_factor_assumption,confidence,solver_ready,notes
LD_1504S5020700_natural_load,1504S5020700_15,1504S5020700,VILA CHÃ,9.7385,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1504S5020700_guaranteed_power,1504S5020700_15,1504S5020700,VILA CHÃ,10.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1202S5901700_natural_load,1202S5901700_30,1202S5901700,ARRONCHES,8.7795,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1202S5901700_guaranteed_power,1202S5901700_30,1202S5901700,ARRONCHES,10.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0504S5008900_natural_load,0504S5008900_15,0504S5008900,FUNDÃO,20.9485,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0504S5008900_guaranteed_power,0504S5008900_15,0504S5008900,FUNDÃO,24.8,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0508S5008800_natural_load,0508S5008800_30,0508S5008800,VALE SERRÃO,4.840999999999999,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0508S5008800_guaranteed_power,0508S5008800_30,0508S5008800,VALE SERRÃO,5.7,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0511S5011400_natural_load,0511S5011400_30,0511S5011400,VILA VELHA DE RODÃO,2.714,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0511S5011400_guaranteed_power,0511S5011400_30,0511S5011400,VILA VELHA DE RODÃO,10.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1410S5625300_natural_load,1410S5625300_15,1410S5625300,ENTRONCAMENTO,28.75,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1410S5625300_guaranteed_power,1410S5625300_15,1410S5625300,ENTRONCAMENTO,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1421S5004500_natural_load,1421S5004500_30,1421S5004500,FÁTIMA,26.9015,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1421S5004500_guaranteed_power,1421S5004500_30,1421S5004500,FÁTIMA,37.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1421S5002900_natural_load,1421S5002900_30,1421S5002900,OURÉM,26.4565,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1421S5002900_guaranteed_power,1421S5002900_30,1421S5002900,OURÉM,38.25,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1414S5001400_natural_load,1414S5001400_30,1414S5001400,RIO MAIOR,24.950000000000003,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1414S5001400_guaranteed_power,1414S5001400_30,1414S5001400,RIO MAIOR,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1002S5023000_natural_load,1002S5023000_15,1002S5023000,ALVAIÁZERE,7.031000000000001,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1002S5023000_guaranteed_power,1002S5023000_15,1002S5023000,ALVAIÁZERE,15.75,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1010S5011000_natural_load,1010S5011000_30,1010S5011000,CASAL DA LEBRE,33.9215,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1010S5011000_guaranteed_power,1010S5011000_30,1010S5011000,CASAL DA LEBRE,27.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1013S5011300_natural_load,1013S5011300_15,1013S5011300,PEDROGÃO,6.8565000000000005,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1013S5011300_guaranteed_power,1013S5011300_15,1013S5011300,PEDROGÃO,4.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1016S5000100_natural_load,1016S5000100_30,1016S5000100,SÃO JORGE,24.7965,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1016S5000100_guaranteed_power,1016S5000100_30,1016S5000100,SÃO JORGE,65.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1301S5008700_natural_load,1301S5008700_15,1301S5008700,AMARANTE,23.375,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1301S5008700_guaranteed_power,1301S5008700_15,1301S5008700,AMARANTE,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1312S5013300_natural_load,1312S5013300_15,1312S5013300,ANTAS,35.726,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1312S5013300_guaranteed_power,1312S5013300_15,1312S5013300,ANTAS,89.2875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1312S5012600_natural_load,1312S5012600_15,1312S5012600,LAPA,23.4725,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1312S5012600_guaranteed_power,1312S5012600_15,1312S5012600,LAPA,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1306S5010100_natural_load,1306S5010100_15,1306S5010100,GUEIFÃES,30.3765,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1306S5010100_guaranteed_power,1306S5010100_15,1306S5010100,GUEIFÃES,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1310S5000800_natural_load,1310S5000800_15,1310S5000800,LORDELO,30.649,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1310S5000800_guaranteed_power,1310S5000800_15,1310S5000800,LORDELO,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1305S5014600_natural_load,1305S5014600_15,1305S5014600,LOUSADA,19.5145,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1305S5014600_guaranteed_power,1305S5014600_15,1305S5014600,LOUSADA,31.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1316S5005600_natural_load,1316S5005600_15,1316S5005600,MOSTEIRÔ,27.586,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1316S5005600_guaranteed_power,1316S5005600_15,1316S5005600,MOSTEIRÔ,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1318S5020300_natural_load,1318S5020300_15,1318S5020300,MURO,30.492,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1318S5020300_guaranteed_power,1318S5020300_15,1318S5020300,MURO,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0201S5050500_natural_load,0201S5050500_15,0201S5050500,ALJUSTREL,18.2545,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0201S5050500_guaranteed_power,0201S5050500_15,0201S5050500,ALJUSTREL,39.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0208S5052500_natural_load,0208S5052500_30,0208S5052500,FERREIRA DO ALENTEJO,14.629,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0208S5052500_guaranteed_power,0208S5052500_30,0208S5052500,FERREIRA DO ALENTEJO,10.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0301S5009900_natural_load,0301S5009900_15,0301S5009900,AMARES,30.6505,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0301S5009900_guaranteed_power,0301S5009900_15,0301S5009900,AMARES,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0311S5023400_natural_load,0311S5023400_15,0311S5023400,CANIÇADA,10.952,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0311S5023400_guaranteed_power,0311S5023400_15,0311S5023400,CANIÇADA,20.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1610S5001400_natural_load,1610S5001400_15,1610S5001400,FRANCE,14.2215,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1610S5001400_guaranteed_power,1610S5001400_15,1610S5001400,FRANCE,13.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1608S5006800_natural_load,1608S5006800_15,1608S5006800,VALENÇA,22.1995,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1608S5006800_guaranteed_power,1608S5006800_15,1608S5006800,VALENÇA,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0701S5042100_natural_load,0701S5042100_30,0701S5042100,TERENA,8.3975,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0701S5042100_guaranteed_power,0701S5042100_30,0701S5042100,TERENA,11.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0712S5042500_natural_load,0712S5042500_15,0712S5042500,VENDAS NOVAS,14.662,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0712S5042500_guaranteed_power,0712S5042500_15,0712S5042500,VENDAS NOVAS,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1802S5010800_natural_load,1802S5010800_15,1802S5010800,CARREGAL DO SAL,7.2415,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1802S5010800_guaranteed_power,1802S5010800_15,1802S5010800,CARREGAL DO SAL,10.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1823S5004600_natural_load,1823S5004600_15,1823S5004600,ORGENS,13.644,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1823S5004600_guaranteed_power,1823S5004600_15,1823S5004600,ORGENS,31.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1823S5009700_natural_load,1823S5009700_15,1823S5009700,VISO,43.156,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1823S5009700_guaranteed_power,1823S5009700_15,1823S5009700,VISO,80.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1805S5011300_natural_load,1805S5011300_30,1805S5011300,LAMEGO,25.8195,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1805S5011300_guaranteed_power,1805S5011300_30,1805S5011300,LAMEGO,31.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1805S5001700_natural_load,1805S5001700_30,1805S5001700,VAROSA,31.4435,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1805S5001700_guaranteed_power,1805S5001700_30,1805S5001700,VAROSA,44.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1821S5009100_natural_load,1821S5009100_15,1821S5009100,TONDELA,22.769,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1821S5009100_guaranteed_power,1821S5009100_15,1821S5009100,TONDELA,35.4,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1807S5009800_natural_load,1807S5009800_30,1807S5009800,VILA DA RUA,22.653,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1807S5009800_guaranteed_power,1807S5009800_30,1807S5009800,VILA DA RUA,13.4,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0907S5024600_natural_load,0907S5024600_15,0907S5024600,CASAL DE CINZA,10.6395,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0907S5024600_guaranteed_power,0907S5024600_15,0907S5024600,CASAL DE CINZA,0.4375,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0911S5007300_natural_load,0911S5007300_15,0911S5007300,CERDEIRA,6.0335,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0911S5007300_guaranteed_power,0911S5007300_15,0911S5007300,CERDEIRA,6.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0913S5007500_natural_load,0913S5007500_15,0913S5007500,TRANCOSO,6.154,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_0913S5007500_guaranteed_power,0913S5007500_15,0913S5007500,TRANCOSO,3.7,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1703S5004900_natural_load,1703S5004900_15,1703S5004900,CHAVES,27.669,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1703S5004900_guaranteed_power,1703S5004900_15,1703S5004900,CHAVES,43.75,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1703S5002100_natural_load,1703S5002100_15,1703S5002100,VIDAGO,13.7085,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1703S5002100_guaranteed_power,1703S5002100_15,1703S5002100,VIDAGO,24.375,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1714S5022900_natural_load,1714S5022900_30,1714S5022900,JORJAIS,10.5935,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1714S5022900_guaranteed_power,1714S5022900_30,1714S5022900,JORJAIS,15.75,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1714S5006100_natural_load,1714S5006100_30,1714S5006100,TELHEIRA,28.415,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1714S5006100_guaranteed_power,1714S5006100_30,1714S5006100,TELHEIRA,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1706S5015000_natural_load,1706S5015000_15,1706S5015000,MORGADE,5.757,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1706S5015000_guaranteed_power,1706S5015000_15,1706S5015000,MORGADE,6.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1701S5003400_natural_load,1701S5003400_30,1701S5003400,PINHÃO,14.993,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1701S5003400_guaranteed_power,1701S5003400_30,1701S5003400,PINHÃO,24.375,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1105S5396000_natural_load,1105S5396000_10,1105S5396000,ALCOITÃO,22.4475,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1105S5396000_guaranteed_power,1105S5396000_10,1105S5396000,ALCOITÃO,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1105S5250000_natural_load,1105S5250000_10,1105S5250000,BIRRE,30.3955,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1105S5250000_guaranteed_power,1105S5250000_10,1105S5250000,BIRRE,51.1875,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1105S5413000_natural_load,1105S5413000_10,1105S5413000,PAREDE,29.285,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1105S5413000_guaranteed_power,1105S5413000_10,1105S5413000,PAREDE,32.5,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1106S5275000_natural_load,1106S5275000_10,1106S5275000,AEROPORTO,32.6355,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1106S5275000_guaranteed_power,1106S5275000_10,1106S5275000,AEROPORTO,65.0,,at_transformer_parameter_availability joined from carga-na-subestacao,guaranteed_power,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
LD_1106S5200300_natural_load,1106S5200300_10,1106S5200300,ALAMEDA,25.454,,at_transformer_parameter_availability joined from carga-na-subestacao,natural_load,,inverno_verao_mean,direct,missing,,medium,False,P is substation-level summary value. Q is not available; no reactive power was invented. Hourly load readiness is not claimed.
