trafo_id,hv_bus,lv_bus,facility_code,facility_name,hv_kv,lv_kv,sn_mva,transformation_ratio,matched_lut_rated_mva,uk_percent,vk_percent,vkr_percent,uk_value_status,r_x_split_status,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_range_value_status,tap_position_status,unit_count_status,source_id,confidence,solver_ready,notes
TR_1419S5627800_60_15,1419S5627800_60,1419S5627800_15,1419S5627800,SERRADA GRANDE,60.0,15.0,40.0,60/15,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1402S5568200_60_30,1402S5568200_60,1402S5568200_30,1402S5568200,VILA MOREIRA,60.0,30.0,40.0,60/30,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1001S5905000_60_30,1001S5905000_60,1001S5905000_30,1001S5905000,ALCOBAÇA,60.0,30.0,31.5,60/30,31.5,12.5,12.5,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1009S5002200_60_15,1009S5002200_60,1009S5002200_15,1009S5002200,ANDRINOS,60.0,15.0,100.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1009S5002600_60_15,1009S5002600_60,1009S5002600_15,1009S5002600,ORTIGOSA,60.0,15.0,40.0,60/15,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1009S5023300_60_15,1009S5023300_60,1009S5023300_15,1009S5023300,PARCEIROS,60.0,15.0,31.5,60/15,31.5,12.5,12.5,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1009S5002700_60_15,1009S5002700_60,1009S5002700_15,1009S5002700,PINHEIROS,60.0,15.0,20.0,60/15,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1315S5021000_60_15,1315S5021000_60,1315S5021000_15,1315S5021000,PALMILHEIRA,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1308S5007600_60_15,1308S5007600_60,1308S5007600_15,1308S5007600,CUSTÓIAS,60.0,15.0,80.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1308S5009500_60_15,1308S5009500_60,1308S5009500_15,1308S5009500,MATOSINHOS SUL,60.0,15.0,31.5,60/15,31.5,12.5,12.5,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1303S5009100_60_15,1303S5009100_60,1303S5009100_15,1303S5009100,FELGUEIRAS,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1317S5003500_60_15,1317S5003500_60,1317S5003500_15,1317S5003500,VERDINHO,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0213S5903000_60_30,0213S5903000_60,0213S5903000_30,0213S5903000,BRINCHES,60.0,30.0,31.5,60/30,31.5,12.5,12.5,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0211S5053600_60_30,0211S5053600_60,0211S5053600_30,0211S5053600,SÃO TEOTÓNIO,60.0,30.0,20.0,60/30/,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0312S5001200_60_15,0312S5001200_60,0312S5001200_15,0312S5001200,CANIÇOS,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0312S5003800_60_15,0312S5003800_60,0312S5003800_15,0312S5003800,REQUIÃO,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0308S5013400_60_15,0308S5013400_60,0308S5013400_15,0308S5013400,SÃO JOÃO DE PONTE,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1803S5004800_60_30,1803S5004800_60,1803S5004800_30,1803S5004800,CASTRO DAIRE,60.0,30.0,15.0,60/30,12.5,8.35,8.35,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1107S5167800_60_30,1107S5167800_60,1107S5167800_30,1107S5167800,ANAIA,60.0,30.0,51.5,60/30,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1107S5903700_60_10,1107S5903700_60,1107S5903700_10,1107S5903700,CAMARATE,60.0,10.0,20.0,60/10,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1116S5340000_60_10,1116S5340000_60,1116S5340000_10,1116S5340000,ARROJA,60.0,10.0,63.0,60/10,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1104S5672000_60_30,1104S5672000_60,1104S5672000_30,1104S5672000,CADAVAL,60.0,30.0,40.0,60/30,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1101S5901600_60_30,1101S5901600_60,1101S5901600_30,1101S5901600,CHEGANÇAS,60.0,30.0,20.0,60/30,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1101S5423500_60_30,1101S5423500_60,1101S5423500_30,1101S5423500,MERCEANA,60.0,30.0,20.0,60/30,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1101S5335200_60_30,1101S5335200_60,1101S5335200_30,1101S5335200,VALE TEJO,60.0,30.0,61.5,60/30,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1109S5727400_60_10,1109S5727400_60,1109S5727400_10,1109S5727400,TELHEIRO,60.0,10.0,40.0,60/10,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0402S5005100_60_30,0402S5005100_60,0402S5005100_30,0402S5005100,BRAGANÇA,60.0,30.0,63.0,60/30,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0405S5002200_60_30,0405S5002200_60,0405S5002200_30,0405S5002200,MACEDO DE CAVALEIROS,60.0,30.0,35.0,60/30,31.5,12.5,12.5,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0408S5010300_60_30,0408S5010300_60,0408S5010300_30,0408S5010300,MOGADOURO,60.0,30.0,25.0,60/30,20.0,10.0,10.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0108S5001000_60_15,0108S5001000_60,0108S5001000_15,0108S5001000,AVANCA,60.0,15.0,51.5,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0602S5005900_60_15,0602S5005900_60,0602S5005900_15,0602S5005900,CANTANHEDE,60.0,15.0,60.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0607S5003400_60_15,0607S5003400_60,0607S5003400_15,0607S5003400,LOUSÃ,60.0,15.0,40.0,60/15,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0611S5000300_60_15,0611S5000300_60,0611S5000300_15,0611S5000300,OLIVEIRA DO HOSPITAL,60.0,15.0,10.0,60/15,10.0,8.35,8.35,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0806S5060700_60_15,0806S5060700_60,0806S5060700_15,0806S5060700,LAGOA,60.0,15.0,40.0,60/15,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0811S5063200_60_15,0811S5063200_60,0811S5063200_15,0811S5063200,PORTIMÃO,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0811S5060400_60_15,0811S5060400_60,0811S5060400_15,0811S5060400,PORTO DE LAGOS,60.0,15.0,52.5,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1504S5020200_15_15,1504S5020200_15,1504S5020200_15,1504S5020200,COINA,15.0,15.0,71.5,15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1504S5020700_60_15,1504S5020700_60,1504S5020700_15,1504S5020700,VILA CHÃ,60.0,15.0,20.0,60/15,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1202S5901700_60_30,1202S5901700_60,1202S5901700_30,1202S5901700,ARRONCHES,60.0,30.0,20.0,60/30,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0504S5008900_60_15,0504S5008900_60,0504S5008900_15,0504S5008900,FUNDÃO,60.0,15.0,40.0,60/15,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0508S5008800_60_30,0508S5008800_60,0508S5008800_30,0508S5008800,VALE SERRÃO,60.0,30.0,6.5,60/30,6.3,7.15,7.15,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_0511S5011400_60_30,0511S5011400_60,0511S5011400_30,0511S5011400,VILA VELHA DE RODÃO,60.0,30.0,20.0,60/30,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1410S5625300_15_15,1410S5625300_15,1410S5625300_15,1410S5625300,ENTRONCAMENTO,15.0,15.0,51.5,/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1421S5004500_60_30,1421S5004500_60,1421S5004500_30,1421S5004500,FÁTIMA,60.0,30.0,40.0,60/30,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1421S5002900_60_30,1421S5002900_60,1421S5002900_30,1421S5002900,OURÉM,60.0,30.0,51.5,60/30,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1414S5001400_60_30,1414S5001400_60,1414S5001400_30,1414S5001400,RIO MAIOR,60.0,30.0,40.0,60/30,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1002S5023000_60_15,1002S5023000_60,1002S5023000_15,1002S5023000,ALVAIÁZERE,60.0,15.0,31.5,60/15,31.5,12.5,12.5,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1010S5011000_60_30,1010S5011000_60,1010S5011000_30,1010S5011000,CASAL DA LEBRE,60.0,30.0,51.5,60/30/,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1013S5011300_60_15,1013S5011300_60,1013S5011300_15,1013S5011300,PEDROGÃO,60.0,15.0,20.0,60/15,20.0,10.0,10.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1016S5000100_60_30,1016S5000100_60,1016S5000100_30,1016S5000100,SÃO JORGE,60.0,30.0,80.0,60/30,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1301S5008700_60_15,1301S5008700_60,1301S5008700_15,1301S5008700,AMARANTE,60.0,15.0,40.0,60/15,40.0,15.0,15.0,,SOURCE_BACKED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,high,False,E-REDES 60 kV/MT uk% candidate match status: exact_installed_power_match. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1312S5013300_60_15,1312S5013300_60,1312S5013300_15,1312S5013300,ANTAS,60.0,15.0,91.5,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1312S5012600_60_15,1312S5012600_60,1312S5012600_15,1312S5012600,LAPA,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
TR_1306S5010100_60_15,1306S5010100_60,1306S5010100_15,1306S5010100,GUEIFÃES,60.0,15.0,63.0,60/15,40.0,15.0,15.0,,SCENARIO_ASSUMED,MISSING_OR_ASSUMED,hv,0,-11,11,1.5,SOURCE_BACKED,MISSING_ACTUAL_POSITION,MISSING,SRC_EREDES_DMAC52140,medium,False,E-REDES 60 kV/MT uk% candidate match status: nearest_rating_scenario_only_installed_power_is_not_unit_rating. Installed power is not confirmed as individual transformer unit rating; vkr/RX split and actual tap position are missing.
