generator_id,source_id,osm_power_type,name,normalized_name,generation_source,nameplate_mw,bus_id,match_distance_m,p_mw,q_mvar,dispatch_fraction,source_status,dispatch_status,lon,lat,bus_voltage_kv,bus_assignment_rule,tags_json,hierarchy_dedup_status,dispatch_target_source,bus_generation_nameplate_mw,voltage_control_mode
GEN:00288,OSM:way:1317697548,plant,Central de Valorização Energética do Aterro de Aveiro,central de valorizacao energetica do aterro de aveiro,biogas,8.72,BUS:EREDES:0105S5003900:60,7213.653925895722,4.564107772356289,0.0,0.5234068546280147,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.56449186,40.599835260000006,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""alt_name"": ""Central de Valorização Energética da Unidade de Tratamento Mecânico Biológico de Aveiro;Central de Valorização Energética do Centro Integrado de Tratamento e Valorização de Resíduos Sólidos Urbanos de Aveiro"", ""landuse"": ""industrial"", ""name"": ""Central de Valorização Energética do Aterro de Aveiro"", ""note"": ""Este centro eletroprodutor deve receber biogas do aterro e da unidade de tratamento mecanico e biologico."", ""operator"": ""ERSUC"", ""plant:method"": ""combustion"", ""plant:output:electricity"": ""8.72 MW"", ""plant:source"": ""biogas"", ""power"": ""plant"", ""ref:e2p"": ""1047;1050;1052"", ""start_date"": ""11/2012""}",RETAINED_DISPATCH_OBJECT,Biomass,15.964,FIXED_PQ_SCENARIO
GEN:00289,OSM:way:1051431068,plant,Central Hidroelétrica de Nunes,central hidroeletrica de nunes,hydro,8.7,BUS:EREDES:0402S5005100:60,17859.30770115144,9.293136522487638,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-6.983332966666667,41.81873195833334,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""landuse"": ""industrial"", ""name"": ""Central Hidroelétrica de Nunes"", ""operator"": ""Aquila Capital"", ""plant:method"": ""run-of-the-river"", ""plant:output:electricity"": ""8.7 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4091"", ""start_date"": ""1995""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),18.8,FIXED_PQ_SCENARIO
GEN:00290,OSM:way:1324746529,plant,Central de Cogeração Saramagos II,central de cogeracao saramagos ii,gas,8.6,BUS:EREDES:0312S5008500:60,2307.6299734211034,0.21048060791473175,0.0,0.02447448929241067,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.433478580000001,41.424022380000004,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""alt_name"": ""Central de Cogeração da Riopele"", ""landuse"": ""industrial"", ""name"": ""Central de Cogeração Saramagos II"", ""operator"": ""Grupo Têxtil Riopele"", ""plant:method"": ""combustion"", ""plant:output:electricity"": ""8.6 MW"", ""plant:source"": ""gas"", ""power"": ""plant""}",RETAINED_DISPATCH_OBJECT,Natural Gas (Small Cogen/Peaker),9.25,FIXED_PQ_SCENARIO
GEN:00291,OSM:way:532020839,plant,Central Hidroelétrica do Sordo,central hidroeletrica do sordo,hydro,8.5,BUS:EREDES:1714S5006100:60,2419.6357979322556,9.0795012001316,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.76126586,41.270577939999995,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""building"": ""yes"", ""name"": ""Central Hidroelétrica do Sordo"", ""operator"": ""Aquila Capital"", ""operator:wikidata"": ""Q4782902"", ""plant:method"": ""water-storage"", ""plant:output:electricity"": ""8.5 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4144"", ""start_date"": ""1995""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),32.444,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00292,OSM:way:162926017,plant,Central Hidroelétrica de Torga,central hidroeletrica de torga,hydro,8.5,BUS:EREDES:1712S5015100:60,18790.615121051476,9.0795012001316,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.11764975,41.706225625,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""name"": ""Central Hidroelétrica de Torga"", ""operator"": ""Aquila Capital"", ""plant:method"": ""water-storage"", ""plant:output:electricity"": ""8.5 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4156"", ""start_date"": ""1993""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),68.5,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00293,OSM:way:1227567395,plant,Central Hidroelétrica do Terragido,central hidroeletrica do terragido,hydro,8.5,BUS:EREDES:1714S5006100:60,2429.482066532023,9.0795012001316,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.748788885714285,41.27218321428571,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""building"": ""industrial"", ""name"": ""Central Hidroelétrica do Terragido"", ""operator"": ""Aquila Capital"", ""operator:wikidata"": ""Q4782902"", ""plant:method"": ""run-of-the-river"", ""plant:output:electricity"": ""8.5 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4155"", ""start_date"": ""1992""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),32.444,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00294,OSM:node:7572702025,generator,Windfloat Atlantic,windfloat atlantic,wind,8.4,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-9.0569323,41.686376,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""8.4 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height"": ""30"", ""name"": ""Windfloat Atlantic"", ""offshore"": ""yes"", ""power"": ""generator"", ""ref"": ""WindFloat Atlantic (WFA)""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
GEN:00295,OSM:node:7572702026,generator,Windfloat Atlantic,windfloat atlantic,wind,8.4,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-9.0496971,41.686362,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""fixme"": ""posição aproximada"", ""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""8.4 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height"": ""30"", ""name"": ""Windfloat Atlantic"", ""offshore"": ""yes"", ""power"": ""generator"", ""ref"": ""WindFloat Atlantic (WFA)""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
GEN:00296,OSM:way:1153421480,plant,Central solar fotovoltaica Mina de Orgueirel,central solar fotovoltaica mina de orgueirel,solar,8.4,BUS:EREDES:0911S5007700:60,5423.137225855498,0.023107770549191595,0.0,0.0027509250653799514,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.144292902631579,40.30871542368421,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""landuse"": ""industrial"", ""name"": ""Central solar fotovoltaica Mina de Orgueirel"", ""operator"": ""EDP Renováveis"", ""operator:en"": ""EDP Renewables"", ""operator:pt"": ""EDP Renováveis"", ""operator:short"": ""EDPR"", ""operator:wikidata"": ""Q1274362"", ""plant:method"": ""photovoltaic"", ""plant:output:electricity"": ""8.4 MW"", ""plant:source"": ""solar"", ""power"": ""plant"", ""ref:e2p"": ""7236"", ""source:url"": ""https://www.edp.com/pt-pt/noticias/2023/01/12/edpr-coloca-em-operacao-primeiro-parque-hibrido-da-peninsula-iberica-com"", ""start_date"": ""2023""}",RETAINED_DISPATCH_OBJECT,Solar,24.25,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00297,OSM:node:7572702024,generator,Windfloat Atlantic,windfloat atlantic,wind,8.4,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-9.063596,41.6864465,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""fixme"": ""posição aproximada"", ""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""8.4 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height"": ""30"", ""name"": ""Windfloat Atlantic"", ""offshore"": ""yes"", ""power"": ""generator"", ""ref"": ""WindFloat Atlantic (WFA)""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
GEN:00298,OSM:way:380519061,plant,Central Hidroelétrica do Azival,central hidroeletrica do azival,hydro,8.2,BUS:EREDES:1816P5012500:60,48.39027755728882,8.759048216597543,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.043715650000001,40.760378499999995,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""alt_name"": ""Aproveitamento Hidroelétrico de São Pedro do Sul"", ""building"": ""industrial"", ""name"": ""Central Hidroelétrica do Azival"", ""operator"": ""Hidrocentrais Reunidas"", ""plant:method"": ""run-of-the-river"", ""plant:output:electricity"": ""8.2 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4136"", ""start_date"": ""1995""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),10.6,FIXED_PQ_SCENARIO
GEN:00299,OSM:way:1233301888,plant,Empresa de Cogeração de Estarreja,empresa de cogeracao de estarreja,oil,8.14,BUS:OSM:way:144374442:220,2024.5294178951765,2.143481053307643,0.0,0.26332691072575465,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.57346201764706,40.77437182352941,220,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""building"": ""industrial"", ""name"": ""Empresa de Cogeração de Estarreja"", ""operator"": ""ECE - Empresa de Cogeração de Estarreja, Lda."", ""plant:method"": ""combustion"", ""plant:output:electricity"": ""8.14 MW"", ""plant:source"": ""oil"", ""power"": ""plant"", ""start_date"": ""1994""}",RETAINED_DISPATCH_OBJECT,Other Thermal,14.440000000000001,FIXED_PQ_SCENARIO
GEN:00300,OSM:node:7531585425,generator,Grupo 1,grupo 1,hydro,8.091,BUS:EREDES:1413S5585200:60,60.0631529918762,8.642616965913502,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.9984815,39.4810324,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""8.091 MW"", ""generator:output:electricity:voltage"": ""6000"", ""generator:source"": ""hydro"", ""generator:type"": ""kaplan_turbine"", ""name"": ""Grupo 1"", ""power"": ""generator"", ""start_date"": ""1951""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),83.66499999999999,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00301,OSM:node:13125173401,generator,Grupo 4,grupo 4,hydro,8.091,BUS:EREDES:1413S5585200:60,79.36566587166837,8.642616965913502,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.998412,39.4807713,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""8.091 MW"", ""generator:output:electricity:voltage"": ""6000"", ""generator:source"": ""hydro"", ""generator:type"": ""kaplan_turbine"", ""name"": ""Grupo 4"", ""power"": ""generator"", ""start_date"": ""1951""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),83.66499999999999,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00302,OSM:node:13125173404,generator,Grupo 3,grupo 3,hydro,8.091,BUS:EREDES:1413S5585200:60,72.16130299219712,8.642616965913502,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.9984352,39.4808583,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""8.091 MW"", ""generator:output:electricity:voltage"": ""6000"", ""generator:source"": ""hydro"", ""generator:type"": ""kaplan_turbine"", ""name"": ""Grupo 3"", ""power"": ""generator"", ""start_date"": ""1951""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),83.66499999999999,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00303,OSM:node:13125173405,generator,Grupo 2,grupo 2,hydro,8.091,BUS:EREDES:1413S5585200:60,65.65591035134429,8.642616965913502,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.9984584,39.4809453,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""8.091 MW"", ""generator:output:electricity:voltage"": ""6000"", ""generator:source"": ""hydro"", ""generator:type"": ""kaplan_turbine"", ""name"": ""Grupo 2"", ""power"": ""generator"", ""start_date"": ""1951""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),83.66499999999999,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00304,OSM:node:13131941210,generator,Grupo 2,grupo 2,hydro,8.0,BUS:EREDES:1413S5632800:60,286.6056932154984,8.545412894241506,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8126733,39.5648796,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""8 MW"", ""generator:output:electricity:voltage"": ""6000"", ""generator:source"": ""hydro"", ""generator:type"": ""francis_turbine"", ""name"": ""Grupo 2"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),134.6,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00305,OSM:node:13131941211,generator,Grupo 1,grupo 1,hydro,8.0,BUS:EREDES:1413S5632800:60,297.873426817932,8.545412894241506,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8126606,39.5647608,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""8 MW"", ""generator:output:electricity:voltage"": ""6000"", ""generator:source"": ""hydro"", ""generator:type"": ""francis_turbine"", ""name"": ""Grupo 1"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),134.6,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00306,OSM:way:1127623768,plant,Aproveitamento Hidroelétrico de Ermida,aproveitamento hidroeletrico de ermida,hydro,8.0,BUS:EREDES:0607S5003400:60,2480.680145395929,8.545412894241506,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.233913957142857,40.099739742857146,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""building"": ""industrial"", ""name"": ""Aproveitamento Hidroelétrico de Ermida"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""plant:method"": ""run-of-the-river"", ""plant:output:electricity"": ""8 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4049"", ""start_date"": ""1943""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),85.15299999999999,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00307,OSM:way:1303082879,plant,Central Fotovoltaica de Terena,central fotovoltaica de terena,solar,8.0,BUS:EREDES:0701S5042100:60,9102.313863324285,0.02200740052303961,0.0,0.0027509250653799514,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.426268453846154,38.54942744230769,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""barrier"": ""fence"", ""name"": ""Central Fotovoltaica de Terena"", ""operator"": ""R.Power S:A:"", ""plant:method"": ""photovoltaic"", ""plant:output:electricity"": ""8 MW"", ""plant:source"": ""solar"", ""power"": ""plant"", ""ref:e2p"": ""7332"", ""start_date"": ""2024-05""}",RETAINED_DISPATCH_OBJECT,Solar,21.7,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00308,OSM:relation:14053074,plant,Parque Eólico de Cinfães,parque eolico de cinfaes,wind,8.0,BUS:EREDES:1803P5015700:60,5023.572682471438,6.675232635187693,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.100327014285714,41.01271274285715,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""name"": ""Parque Eólico de Cinfães"", ""operator"": ""EDP Renováveis"", ""operator:en"": ""EDP Renewables"", ""operator:pt"": ""EDP Renováveis"", ""operator:short"": ""EDPR"", ""operator:wikidata"": ""Q1274362"", ""plant:method"": ""wind_turbine"", ""plant:output:electricity"": ""8 MW"", ""plant:source"": ""wind"", ""power"": ""plant"", ""ref:e2p"": ""3244"", ""site"": ""wind_farm"", ""start_date"": ""2009"", ""type"": ""site""}",RETAINED_DISPATCH_OBJECT,Wind,81.8,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00309,OSM:way:244113494,plant,Aproveitamento Hidroelétrico de Janeiro de Cima / Porto das Vacas,aproveitamento hidroeletrico de janeiro de cima porto das vacas,hydro,7.9,BUS:EREDES:0612S5003700:60,1942.5419030869286,8.438595233063488,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.79604484,40.077348259999994,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""building"": ""industrial"", ""name"": ""Aproveitamento Hidroelétrico de Janeiro de Cima / Porto das Vacas"", ""operator"": ""Hidroeléctrica do Zêzere"", ""plant:method"": ""run-of-the-river"", ""plant:output:electricity"": ""7.9 MW"", ""plant:source"": ""hydro"", ""power"": ""plant"", ""ref:e2p"": ""4072"", ""start_date"": ""4/1995""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),29.044,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00310,OSM:relation:14041371,plant,Parque Eólico da Portela do Pereiro,parque eolico da portela do pereiro,wind,7.8,BUS:EREDES:1001S5000400:60,6821.507860202018,6.508351819308,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.89811624,39.48964018,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""name"": ""Parque Eólico da Portela do Pereiro"", ""operator"": ""EKZ Renewables AG"", ""plant:method"": ""wind_turbine"", ""plant:output:electricity"": ""7.8 MW"", ""plant:source"": ""wind"", ""power"": ""plant"", ""ref:e2p"": ""3307"", ""site"": ""wind_farm"", ""start_date"": ""11/2014"", ""type"": ""site""}",RETAINED_DISPATCH_OBJECT,Wind,89.8,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00311,OSM:way:1318181845,plant,Central Solar da Azambuja,central solar da azambuja,solar,7.76,BUS:EREDES:1004P5907300:60,6445.4804213943125,0.02134717850734842,0.0,0.0027509250653799514,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.684707620512821,39.544320166666665,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""alt_name"": ""Central Solar de Minde 2"", ""name"": ""Central Solar da Azambuja"", ""operator"": ""Aquila Capital"", ""plant:method"": ""photovoltaic"", ""plant:output:electricity"": ""7.76 MW"", ""plant:source"": ""solar"", ""power"": ""plant"", ""ref:e2p"": ""7185"", ""source"": ""https://www.ccdr-lvt.pt/wp-content/uploads/2022/04/PA_minde-2.pdf"", ""start_date"": ""5/2020""}",RETAINED_DISPATCH_OBJECT,Solar,48.22,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00312,OSM:way:1318181846,plant,Central Solar das Tapadas,central solar das tapadas,solar,7.76,BUS:EREDES:1004P5907300:60,6013.797629070848,0.02134717850734842,0.0,0.0027509250653799514,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.684705907317074,39.54823365121951,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""alt_name"": ""Central Solar de Minde 1"", ""name"": ""Central Solar das Tapadas"", ""operator"": ""Aquila Capital"", ""plant:method"": ""photovoltaic"", ""plant:output:electricity"": ""7.76 MW"", ""plant:source"": ""solar"", ""power"": ""plant"", ""ref:e2p"": ""7174"", ""source"": ""https://www.ccdr-lvt.pt/wp-content/uploads/2022/04/PCA_minde-1.pdf"", ""start_date"": ""5/2020""}",RETAINED_DISPATCH_OBJECT,Solar,48.22,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00313,OSM:node:13135173366,generator,Grupo 2,grupo 2,hydro,7.722,BUS:EREDES:1805S5001700:60,58.60459806517263,8.248459796166614,0.0,1.0681766117801883,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7754641,41.1401562,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""water-storage"", ""generator:output:electricity"": ""7.722 MW"", ""generator:output:electricity:voltage"": ""5000"", ""generator:source"": ""hydro"", ""generator:type"": ""francis_turbine"", ""name"": ""Grupo 2"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Hydro (Small Run-of-River),24.711000000000002,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00314,OSM:way:1152309795,plant,Central Solar Fotovoltaica da Fonte Figueira,central solar fotovoltaica da fonte figueira,solar,7.7,BUS:EREDES:0704S5041600:60,10179.938181667061,0.021182123003425625,0.0,0.0027509250653799514,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.690706994117647,38.90306286470588,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""name"": ""Central Solar Fotovoltaica da Fonte Figueira"", ""plant:method"": ""photovoltaic"", ""plant:output:electricity"": ""7.7 MW"", ""plant:source"": ""solar"", ""plant:type"": ""solar_photovoltaic_panel"", ""power"": ""plant"", ""ref:e2p"": ""7106"", ""start_date"": ""2016-07""}",RETAINED_DISPATCH_OBJECT,Solar,13.885,FIXED_PQ_SCENARIO
GEN:00315,OSM:node:13190973753,generator,Grupo 3,grupo 3,oil,7.696,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-25.6140853,37.78115,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""combustion"", ""generator:output"": ""20 MW"", ""generator:output:electricity"": ""7.696 MW"", ""generator:source"": ""oil"", ""manufacturer"": ""Krupp MaK;Siemens"", ""model"": ""Krupp MaK 8M601;Siemens 1DK5726-4DE 07"", ""name"": ""Grupo 3"", ""operator"": ""Eletricidade dos Açores"", ""operator:short"": ""EDA"", ""operator:wikidata"": ""Q131463417"", ""power"": ""generator"", ""start_date"": ""1990-03""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
GEN:00316,OSM:node:13190973755,generator,Grupo 1,grupo 1,oil,7.696,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-25.6142659,37.7811592,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""combustion"", ""generator:output"": ""20 MW"", ""generator:output:electricity"": ""7.696 MW"", ""generator:source"": ""oil"", ""manufacturer"": ""Krupp MaK;Siemens"", ""model"": ""Krupp MaK 8M601;Siemens 1DK5726-4DE 07"", ""name"": ""Grupo 1"", ""operator"": ""Eletricidade dos Açores"", ""operator:short"": ""EDA"", ""operator:wikidata"": ""Q131463417"", ""power"": ""generator"", ""start_date"": ""1987-05""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
GEN:00317,OSM:node:13190973754,generator,Grupo 2,grupo 2,oil,7.696,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-25.6141756,37.7811546,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""combustion"", ""generator:output"": ""20 MW"", ""generator:output:electricity"": ""7.696 MW"", ""generator:source"": ""oil"", ""manufacturer"": ""Krupp MaK;Siemens"", ""model"": ""Krupp MaK 8M601;Siemens 1DK5726-4DE 07"", ""name"": ""Grupo 2"", ""operator"": ""Eletricidade dos Açores"", ""operator:short"": ""EDA"", ""operator:wikidata"": ""Q131463417"", ""power"": ""generator"", ""start_date"": ""1987-05""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
GEN:00318,OSM:node:13190973752,generator,Grupo 4,grupo 4,oil,7.696,,,0.0,0.0,0.0,OUTSIDE_PORTUGAL_CONTINENTAL_MODEL_SCOPE,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-25.613995,37.7811454,,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""combustion"", ""generator:output"": ""20 MW"", ""generator:output:electricity"": ""7.696 MW"", ""generator:source"": ""oil"", ""manufacturer"": ""Krupp MaK;Siemens"", ""model"": ""Krupp MaK 8M601;Siemens 1DK5726-4DE 07"", ""name"": ""Grupo 4"", ""operator"": ""Eletricidade dos Açores"", ""operator:short"": ""EDA"", ""operator:wikidata"": ""Q131463417"", ""power"": ""generator"", ""start_date"": ""1993-04""}",RETAINED_DISPATCH_OBJECT,UNMAPPED_REN_SOURCE,0.0,FIXED_PQ_SCENARIO
