adapter_view,adapter_sample_type,sample_id,entity_id,line_id,edge_id,source_node_id,target_node_id,from_bus,to_bus,task_name,task_type,primary_metric,target_column,target_value,target_value_column,recommended_split_id,recommended_split_family,recommended_partition,grouped_challenge_split_id,grouped_challenge_partition,relative_classification_split_id,relative_classification_partition,balanced_plumbing_split_id,balanced_plumbing_partition,scenario_holdout_split_id,scenario_holdout_partition,benchmark_eligible,split_eligibility,benchmark_core_candidate,challenge_subset,governance_sensitive_flag,governance_sensitive_reason,leakage_group_id,scenario_family,variant_id,scenario_value,label_definition_version,source_release_id,sample_type,line_name,metric_max_loading_percent,over_80_loading_flag,over_100_loading_flag,top_congested_flag,binding_under_internal_dispatch_flag,asset_type,source_scenario_id,bottleneck_persistence_count,policy_class,repeated_bottleneck,publication_allowed,prov_diagnostic_only,diagnostic_only,line_overload_binary_classification_target,line_loading_regression_target,task_membership,benchmark_exclusion_reason,line_relative_high_stress_classification_target,line_relative_high_stress_eligible,eligible_subset,benchmark_role,task_readiness,evaluation_protocol,headline_eligible
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|30|0.3,30,30,30,431,407,431,407,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00142,17.76163859709214,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,17.76163859709214,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|31|0.3,31,31,31,439,408,439,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00143,3.1611367393259475,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,3.1611367393259475,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|32|0.3,32,32,32,542,544,542,544,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,True,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,,line_grouped_entity_relative_stress_v1,,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,False,governance_sensitive,True,MIXED_CORRIDOR_POLICY_DEPENDENT,line|32,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00147,141.8930495549611,True,True,False,True,mixed,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,1,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True,True,141.8930495549611,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,,False,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|36|0.3,36,36,36,439,408,439,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00207,3.160961159522613,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,3.160961159522613,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|42|0.3,42,42,42,429,407,429,407,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00229,30.70801165845809,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,30.70801165845809,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|43|0.3,43,43,43,425,408,425,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|43,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00241,4.613710970788792,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,4.613710970788792,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|44|0.3,44,44,44,408,425,408,425,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|44,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00242,4.614262800871895,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,4.614262800871895,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|45|0.3,45,45,45,435,408,435,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|45,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00243,7.803626238608574,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,7.803626238608574,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|46|0.3,46,46,46,458,478,458,478,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,,line_grouped_entity_relative_stress_v1,,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,False,governance_sensitive,True,MIXED_CORRIDOR_POLICY_DEPENDENT,line|46,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00244,64.8251420352436,False,False,False,False,mixed,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,2,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True,False,64.8251420352436,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,,False,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|49|0.3,49,49,49,443,408,443,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|49,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00256,6.882179064409259,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,6.882179064409259,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|50|0.3,50,50,50,407,449,407,449,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00257,2.1437381752808555,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,2.1437381752808555,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|52|0.3,52,52,52,407,419,407,419,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00273,29.02020258070329,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,29.02020258070329,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|53|0.3,53,53,53,408,431,408,431,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00274,8.55487771089635,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,8.55487771089635,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|54|0.3,54,54,54,437,410,437,410,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00275,8.51041105979761,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,8.51041105979761,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|57|0.3,57,57,57,458,544,458,544,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,True,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,,line_grouped_entity_relative_stress_v1,,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,False,governance_sensitive,True,MIXED_CORRIDOR_POLICY_DEPENDENT,line|57,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00304,148.31161346085875,True,True,True,True,mixed,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,4,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True,True,148.31161346085875,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,,False,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|58|0.3,58,58,58,437,408,437,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00314,0.791845190564871,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,0.791845190564871,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|59|0.3,59,59,59,417,407,417,407,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00334,3.3483183090686075,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,3.3483183090686075,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|60|0.3,60,60,60,441,408,441,408,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,validation,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00340,11.806248273343495,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,11.806248273343495,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|63|0.3,63,63,63,476,474,476,474,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,validation,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00343,17.439892147229287,False,False,False,False,overhead,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,17.439892147229287,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S22_MIXED_CORRIDOR_TARGETED_REMEDIATION|load_scale_0.1|46|0.1,46,46,46,458,478,458,478,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,validation,line_grouped_entity_primary_v1,,line_grouped_entity_relative_stress_v1,,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,validation,True,True,False,governance_sensitive,True,MIXED_CORRIDOR_POLICY_DEPENDENT,line|46,S22_MIXED_CORRIDOR_TARGETED_REMEDIATION,load_scale_0.1,0.1,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00244,45.91166453161612,False,False,True,False,mixed,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,2,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True,False,45.91166453161612,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,,False,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S22_MIXED_CORRIDOR_TARGETED_REMEDIATION|load_scale_0.2|57|0.2,57,57,57,458,544,458,544,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,validation,line_grouped_entity_primary_v1,,line_grouped_entity_relative_stress_v1,,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,validation,True,True,False,governance_sensitive,True,MIXED_CORRIDOR_POLICY_DEPENDENT,line|57,S22_MIXED_CORRIDOR_TARGETED_REMEDIATION,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00304,94.4757892256272,True,False,True,False,mixed,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,4,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True,False,94.4757892256272,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,,False,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S22_MIXED_CORRIDOR_TARGETED_REMEDIATION|load_scale_0.3|57|0.3,57,57,57,458,544,458,544,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,True,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,train,line_grouped_entity_primary_v1,,line_grouped_entity_relative_stress_v1,,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,validation,True,True,False,governance_sensitive,True,MIXED_CORRIDOR_POLICY_DEPENDENT,line|57,S22_MIXED_CORRIDOR_TARGETED_REMEDIATION,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00304,148.31161346085943,True,True,True,True,mixed,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,4,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True,True,148.31161346085943,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,,False,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|5|nan,5,5,5,408,429,408,429,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,test,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,test,line_scenario_family_holdout_v1,test,True,True,True,benchmark_core,False,,line|5,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,parallel_equivalent_2x,,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00013,23.375952390419037,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,23.375952390419037,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|16|nan,16,16,16,478,480,478,480,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,validation,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,test,True,True,True,benchmark_core,False,,line|16,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,parallel_equivalent_2x,,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00063,47.36335844945215,False,False,False,False,overhead,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,47.36335844945215,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
line_risk_supervision,line_risk_sample,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|17|nan,17,17,17,480,474,480,474,line_overload_binary_classification,binary_classification,average_precision,line_overload_binary_classification_target,False,line_target_value,line_balanced_recommended_v1,row_balanced_plumbing,validation,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,test,True,True,True,benchmark_core,False,,line|17,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,parallel_equivalent_2x,,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00064,39.04855232154642,False,False,False,False,overhead,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,39.04855232154642,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,all_benchmark_eligible,CHALLENGE_INSUFFICIENT_SUPPORT,INSUFFICIENT_CORE_POSITIVE_ENTITIES,row_balanced_plumbing_only_no_cross_entity_claim,False
