facility_id,source,source_status,facility_type,name,normalized_name,code,voltage_kv,lon,lat,tags_json
OSM:relation:19040600,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica de Frades,da central hidroeletrica de frades,,400,-8.027816975,41.69330266,"{""alt_name"": ""Subestação de Frades II"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica de Frades"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""ref_name"": ""Central de Frades"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""400000""}"
OSM:relation:19585241,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica do Picote,da central hidroeletrica do picote,,220,-6.352489547058823,41.38003067647059,"{""name"": ""Subestação da Central Hidroelétrica do Picote"", ""operator"": ""Movhera"", ""power"": ""substation"", ""ref_name"": ""Central do Picote"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""220000""}"
OSM:relation:19645437,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central de Ciclo Combinado de Lares,da central de ciclo combinado de lares,,400,-8.775380705882354,40.12381136470589,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central de Ciclo Combinado de Lares"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""400000""}"
OSM:relation:19645523,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Termoeléctrica da Tapada do Outeiro,da central termoelectrica da tapada do outeiro,,220,-8.459722456756758,41.06971907837838,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Termoeléctrica da Tapada do Outeiro"", ""operator"": ""Portugen"", ""owner"": ""Turbogás"", ""power"": ""substation"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""220000""}"
OSM:relation:19651625,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica da Aguieira,da central hidroeletrica da aguieira,,220,-8.1984078,40.34022071538462,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica da Aguieira"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""ref_name"": ""Aguieira"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""220000""}"
OSM:relation:20355509,OpenStreetMap,DIRECT_OSM,substation,Subestación da Frieira,subestacion da frieira,,220,-8.19320725882353,42.15378702352941,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestación da Frieira"", ""power"": ""substation"", ""substation"": ""transmission"", ""type"": ""multipolygon"", ""voltage"": ""220000;132000""}"
OSM:way:24636044,OpenStreetMap,DIRECT_OSM,substation,Subestação de Fanhões,de fanhoes,SFN,220,-9.138019118181818,38.888578631818184,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Fanhões"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SFN"", ""ref_name"": ""Fanhões"", ""start_date"": ""1986"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:24636044,OpenStreetMap,DIRECT_OSM,substation,Subestação de Fanhões,de fanhoes,SFN,400,-9.138019118181818,38.888578631818184,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Fanhões"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SFN"", ""ref_name"": ""Fanhões"", ""start_date"": ""1986"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:24636062,OpenStreetMap,DIRECT_OSM,substation,Subestação de Carriche,de carriche,SCH,220,-9.166577130434783,38.78028031304348,"{""barrier"": ""fence"", ""fence_type"": ""chain_link"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Carriche"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCH"", ""ref_name"": ""Carriche"", ""start_date"": ""1983"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:47895778,OpenStreetMap,DIRECT_OSM,substation,Subestación de la Central Hidroeléctrica de Aldeadávila,subestacion de la central hidroelectrica de aldeadavila,,220,-6.686225826666667,41.20890779,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestación de la Central Hidroeléctrica de Aldeadávila"", ""name:pt"": ""Subestação da Central Hidroelétrica de Aldeadávila"", ""operator"": ""Red Eléctrica de España"", ""operator:short"": ""REE"", ""operator:wikidata"": ""Q1551220"", ""operator:wikipedia"": ""es:Red Eléctrica de España"", ""power"": ""substation"", ""substation"": ""generation"", ""voltage"": ""220000""}"
OSM:way:47911346,OpenStreetMap,DIRECT_OSM,substation,Subestación de Aldeadávila II,subestacion de aldeadavila ii,,400,-6.678596045454546,41.20780230909091,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestación de Aldeadávila II"", ""operator"": ""Red Eléctrica de España"", ""operator:short"": ""REE"", ""operator:wikidata"": ""Q1551220"", ""operator:wikipedia"": ""es:Red Eléctrica de España"", ""power"": ""substation"", ""substation"": ""transmission"", ""voltage"": ""400000""}"
OSM:way:84526032,OpenStreetMap,DIRECT_OSM,substation,Subestación de Cedillo,subestacion de cedillo,,400,-7.533327,39.6641825,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestación de Cedillo"", ""name:pt"": ""Subestação de Cedillo"", ""operator"": ""Red Eléctrica de España"", ""operator:short"": ""REE"", ""operator:wikidata"": ""Q1551220"", ""power"": ""substation"", ""substation"": ""transmission"", ""voltage"": ""400000""}"
OSM:way:93512590,OpenStreetMap,DIRECT_OSM,substation,Subestação de Estoi,de estoi,SET,150,-7.85233439,37.08376898,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Estoi"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SET"", ""ref_name"": ""Estoi"", ""start_date"": ""1992"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:115732510,OpenStreetMap,DIRECT_OSM,substation,Subestação de Ourique,de ourique,SOQ,150,-8.190101716666666,37.66715043333333,"{""barrier"": ""fence"", ""fence_type"": ""wire"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Ourique"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SOQ"", ""ref_name"": ""Ourique"", ""source"": ""Maxar"", ""start_date"": ""1990"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:116944631,OpenStreetMap,DIRECT_OSM,substation,Subestação de Canelas,de canelas,SCN,220,-8.61083448,41.06916835,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Canelas"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCN"", ""ref_name"": ""Canelas"", ""start_date"": ""1981"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:121159140,OpenStreetMap,DIRECT_OSM,substation,Subestação de Penamacor,de penamacor,,220,-7.219613071428571,40.2396383,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Penamacor"", ""operator"": ""Lestenergia"", ""power"": ""substation"", ""ref_name"": ""Penamacor"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:124722161,OpenStreetMap,DIRECT_OSM,substation,Subestação de Recarei,de recarei,SRR,220,-8.454914942857142,41.15658723571429,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Recarei"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SRR"", ""ref_name"": ""Recarei"", ""source"": ""bing"", ""start_date"": ""1990"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:124722161,OpenStreetMap,DIRECT_OSM,substation,Subestação de Recarei,de recarei,SRR,400,-8.454914942857142,41.15658723571429,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Recarei"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SRR"", ""ref_name"": ""Recarei"", ""source"": ""bing"", ""start_date"": ""1990"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:126366408,OpenStreetMap,DIRECT_OSM,substation,Posto de Corte de Urrô,de urro,PCUR,220,-8.337660055555554,41.190149544444445,"{""access"": ""private"", ""barrier"": ""fence"", ""fence_type"": ""chain_link"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Posto de Corte de Urrô"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PCUR"", ""ref_name"": ""Urrô"", ""start_date"": ""2002"", ""substation"": ""switching"", ""voltage"": ""220000""}"
OSM:way:127205502,OpenStreetMap,DIRECT_OSM,substation,Subestação do Pocinho,do pocinho,SPN,220,-7.1248443148148155,41.13769643333333,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação do Pocinho"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPN"", ""ref_name"": ""Pocinho"", ""start_date"": ""1974"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:127205641,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica do Pocinho,da central hidroeletrica do pocinho,,220,-7.114325825,41.133061925,"{""alt_name"": ""Subestação da Central do Pocinho"", ""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica do Pocinho"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""ref_name"": ""Central do Pocinho"", ""source"": ""bing"", ""substation"": ""generation"", ""voltage"": ""220000""}"
OSM:way:127205653,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica da Valeira,da central hidroeletrica da valeira,,220,-7.372998816666667,41.1610978,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica da Valeira"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""voltage"": ""220000""}"
OSM:way:129055610,OpenStreetMap,DIRECT_OSM,substation,Subestação de Palmela,de palmela,SPM,150,-8.85822702,38.57216733333333,"{""access"": ""no"", ""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Palmela"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPM"", ""ref_name"": ""Palmela"", ""source"": ""Bing"", ""start_date"": ""1979"", ""substation"": ""transmission"", ""voltage"": ""400000;150000""}"
OSM:way:129055610,OpenStreetMap,DIRECT_OSM,substation,Subestação de Palmela,de palmela,SPM,400,-8.85822702,38.57216733333333,"{""access"": ""no"", ""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Palmela"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPM"", ""ref_name"": ""Palmela"", ""source"": ""Bing"", ""start_date"": ""1979"", ""substation"": ""transmission"", ""voltage"": ""400000;150000""}"
OSM:way:131715746,OpenStreetMap,DIRECT_OSM,substation,Subestação de Rio Maior,de rio maior,SRM,220,-9.00090404864865,39.338966705405404,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Rio Maior"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SRM"", ""ref_name"": ""Rio Maior"", ""start_date"": ""1979"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:131715746,OpenStreetMap,DIRECT_OSM,substation,Subestação de Rio Maior,de rio maior,SRM,400,-9.00090404864865,39.338966705405404,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Rio Maior"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SRM"", ""ref_name"": ""Rio Maior"", ""start_date"": ""1979"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:132614219,OpenStreetMap,DIRECT_OSM,substation,Subestação de Porto Alto,de porto alto,SPA,150,-8.88072725,38.89830130714286,"{""access"": ""no"", ""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Porto Alto"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPA"", ""ref_name"": ""Porto Alto"", ""source"": ""Bing"", ""start_date"": ""1961"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:132865612,OpenStreetMap,DIRECT_OSM,substation,Subestação de Riba d'Ave,de riba d ave,SRA,150,-8.390730913636363,41.40305520454546,"{""alt_name"": ""Subestação de Riba de Ave"", ""barrier"": ""fence"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Riba d'Ave"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""1476 MVA"", ""ref"": ""SRA"", ""ref_name"": ""Riba d'Ave"", ""source"": ""http://www.centrodeinformacao.ren.pt/PT/InformacaoTecnica/Paginas/Subestacoes.aspx"", ""start_date"": ""1984"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:132865612,OpenStreetMap,DIRECT_OSM,substation,Subestação de Riba d'Ave,de riba d ave,SRA,400,-8.390730913636363,41.40305520454546,"{""alt_name"": ""Subestação de Riba de Ave"", ""barrier"": ""fence"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Riba d'Ave"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""1476 MVA"", ""ref"": ""SRA"", ""ref_name"": ""Riba d'Ave"", ""source"": ""http://www.centrodeinformacao.ren.pt/PT/InformacaoTecnica/Paginas/Subestacoes.aspx"", ""start_date"": ""1984"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:135457228,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica do Alto Lindoso,da central hidroeletrica do alto lindoso,,400,-8.202644605263158,41.86964016842105,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica do Alto Lindoso"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""ref_name"": ""Central do Alto Lindoso"", ""substation"": ""generation"", ""voltage"": ""400000""}"
OSM:way:135457230,OpenStreetMap,DIRECT_OSM,substation,Posto de Corte do Alto Lindoso,do alto lindoso,PCAL,400,-8.208199133333332,41.86833513333333,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Posto de Corte do Alto Lindoso"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PCAL"", ""ref_name"": ""Alto Lindoso"", ""source"": ""PNOA"", ""source:date"": ""2010"", ""start_date"": ""1992"", ""substation"": ""switching"", ""voltage"": ""400000""}"
OSM:way:137667702,OpenStreetMap,DIRECT_OSM,substation,Subestação de Vila Chã,de vila cha,SVC,220,-7.739233793333333,40.448291733333335,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Vila Chã"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVC"", ""ref_name"": ""Vila Chã"", ""start_date"": ""1961"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:142182853,OpenStreetMap,DIRECT_OSM,substation,Subestação de Vermoim,de vermoim,SVM,220,-8.604312313580246,41.229993022222224,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Vermoim"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVM"", ""ref_name"": ""Vermoim"", ""start_date"": ""1959"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:142182853,OpenStreetMap,DIRECT_OSM,substation,Subestação de Vermoim,de vermoim,SVM,400,-8.604312313580246,41.229993022222224,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Vermoim"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVM"", ""ref_name"": ""Vermoim"", ""start_date"": ""1959"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:144327917,OpenStreetMap,DIRECT_OSM,substation,Subestación de Saucelle II,subestacion de saucelle ii,,400,-6.8034491,41.03476043,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestación de Saucelle II"", ""operator"": ""Red Eléctrica de España"", ""operator:short"": ""REE"", ""operator:wikidata"": ""Q1551220"", ""operator:wikipedia"": ""es:Red Eléctrica de España"", ""power"": ""substation"", ""substation"": ""transmission"", ""voltage"": ""400000""}"
OSM:way:144374439,OpenStreetMap,DIRECT_OSM,substation,Subestação de Carrapatelo,de carrapatelo,SCL,220,-8.129553423529412,41.08215903529412,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Carrapatelo"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCL"", ""ref_name"": ""Carrapatelo"", ""start_date"": ""1969"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144374442,OpenStreetMap,DIRECT_OSM,substation,Subestação de Estarreja,de estarreja,SEJ,220,-8.555082389473684,40.78611065789473,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Estarreja"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SEJ"", ""ref_name"": ""Estarreja"", ""start_date"": ""1968"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144377301,OpenStreetMap,DIRECT_OSM,substation,Subestação de Custóias,de custoias,SCT,220,-8.648326841666666,41.19915064166667,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Custóias"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCT"", ""ref_name"": ""Custóias"", ""start_date"": ""1993"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144385734,OpenStreetMap,DIRECT_OSM,substation,Subestação de Lagoaça,de lagoaca,SLGC,220,-6.737839527777777,41.21976821111111,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Lagoaça"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SLGC"", ""ref_name"": ""Lagoaça"", ""start_date"": ""2009"", ""substation"": ""transmission"", ""voltage"": ""400000;220000""}"
OSM:way:144385734,OpenStreetMap,DIRECT_OSM,substation,Subestação de Lagoaça,de lagoaca,SLGC,400,-6.737839527777777,41.21976821111111,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Lagoaça"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SLGC"", ""ref_name"": ""Lagoaça"", ""start_date"": ""2009"", ""substation"": ""transmission"", ""voltage"": ""400000;220000""}"
OSM:way:144385735,OpenStreetMap,DIRECT_OSM,substation,Posto de Corte de Picote,de picote,PCPT,220,-6.353562466666666,41.382998825,"{""frequency"": ""50"", ""gas_insulated"": ""yes"", ""landuse"": ""industrial"", ""location"": ""indoor"", ""name"": ""Posto de Corte de Picote"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PCPT"", ""ref_name"": ""Picote"", ""start_date"": ""1958"", ""substation"": ""switching"", ""voltage"": ""220000""}"
OSM:way:144385776,OpenStreetMap,DIRECT_OSM,substation,Subestação de Miranda,de miranda,CMD,220,-6.266051892307692,41.488473815384616,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Miranda"", ""operator"": ""Movhera"", ""power"": ""substation"", ""ref"": ""CMD"", ""ref_name"": ""Miranda"", ""substation"": ""generation"", ""voltage"": ""220000""}"
OSM:way:144386243,OpenStreetMap,DIRECT_OSM,substation,Subestação de Macedo de Cavaleiros,de macedo de cavaleiros,SMCC,220,-6.887154858333333,41.50119088333334,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Macedo de Cavaleiros"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SMCC"", ""ref_name"": ""Macedo de Cavaleiros"", ""start_date"": ""2008"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144387430,OpenStreetMap,DIRECT_OSM,substation,Subestação de Mogadouro,de mogadouro,SMG,220,-6.570263471428571,41.33817812857143,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Mogadouro"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SMG"", ""ref_name"": ""Mogadouro"", ""start_date"": ""1993"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144396412,OpenStreetMap,DIRECT_OSM,substation,Subestação de Armamar,de armamar,SAMM,220,-7.662648335,41.102164655,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Armamar"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SAMM"", ""ref_name"": ""Armamar"", ""start_date"": ""2010"", ""substation"": ""transmission"", ""voltage"": ""400000;220000""}"
OSM:way:144396412,OpenStreetMap,DIRECT_OSM,substation,Subestação de Armamar,de armamar,SAMM,400,-7.662648335,41.102164655,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Armamar"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SAMM"", ""ref_name"": ""Armamar"", ""start_date"": ""2010"", ""substation"": ""transmission"", ""voltage"": ""400000;220000""}"
OSM:way:144396420,OpenStreetMap,DIRECT_OSM,substation,Subestação de Valdigem,de valdigem,SVG,150,-7.758245270731708,41.13854967804878,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Valdigem"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVG"", ""ref_name"": ""Valdigem"", ""start_date"": ""1976"", ""substation"": ""transmission"", ""voltage"": ""220000;150000;60000""}"
OSM:way:144396420,OpenStreetMap,DIRECT_OSM,substation,Subestação de Valdigem,de valdigem,SVG,220,-7.758245270731708,41.13854967804878,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Valdigem"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVG"", ""ref_name"": ""Valdigem"", ""start_date"": ""1976"", ""substation"": ""transmission"", ""voltage"": ""220000;150000;60000""}"
OSM:way:144396428,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica da Régua,da central hidroeletrica da regua,,220,-7.73810944,41.14753182,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica da Régua"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""ref_name"": ""Régua"", ""substation"": ""generation"", ""voltage"": ""220000""}"
OSM:way:144396432,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica de Vilar-Tabuaço,da central hidroeletrica de vilar tabuaco,,150,-7.551648111764706,41.113238117647064,"{""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica de Vilar-Tabuaço"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""voltage"": ""150000;30000;11000""}"
OSM:way:144398555,OpenStreetMap,DIRECT_OSM,substation,Subestação de Vila Pouca de Aguiar,de vila pouca de aguiar,SVPA,220,-7.62173865,41.47288295,"{""barrier"": ""fence"", ""fence_type"": ""chain_link"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Vila Pouca de Aguiar"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVPA"", ""ref_name"": ""Vila Pouca de Aguiar"", ""source"": ""Bing"", ""start_date"": ""2008"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144398746,OpenStreetMap,DIRECT_OSM,substation,Subestação de São Martinho,de sao martinho,,220,-7.65579935,41.082058970000006,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de São Martinho"", ""operator"": ""Finerge"", ""power"": ""substation"", ""ref_name"": ""S. Martinho"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144400130,OpenStreetMap,DIRECT_OSM,substation,Subestação do Torrão,do torrao,STR,220,-8.261665086666666,41.09394174,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação do Torrão"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""STR"", ""ref_name"": ""Torrão"", ""start_date"": ""1988"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144432478,OpenStreetMap,DIRECT_OSM,substation,Subestação de Chafariz,de chafariz,SCF,220,-7.417944335714286,40.63309581428571,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Chafariz"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCF"", ""ref_name"": ""Chafariz"", ""start_date"": ""1997"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
